Time_s,Position_m,Velocity_ms,Control_Force_N
9.231000,0.999722,-0.000421,10.002829
9.232000,0.999721,-0.000415,10.002842
9.233000,0.999721,-0.000408,10.002855
9.234000,0.999720,-0.000401,10.002868
9.235000,0.999720,-0.000394,10.002881
9.236000,0.999720,-0.000388,10.002894
9.237000,0.999719,-0.000381,10.002907
9.238000,0.999719,-0.000374,10.002919
9.239000,0.999718,-0.000367,10.002932
9.240000,0.999718,-0.000361,10.002944
9.241000,0.999718,-0.000354,10.002957
9.242000,0.999717,-0.000347,10.002969
9.243000,0.999717,-0.000340,10.002981
9.244000,0.999717,-0.000334,10.002993
9.245000,0.999716,-0.000327,10.003005
9.246000,0.999716,-0.000320,10.003017
9.247000,0.999716,-0.000313,10.003029
9.248000,0.999715,-0.000307,10.003041
9.249000,0.999715,-0.000300,10.003053
9.250000,0.999715,-0.000293,10.003064
9.251000,0.999715,-0.000287,10.003076
9.252000,0.999714,-0.000280,10.003087
9.253000,0.999714,-0.000273,10.003098
9.254000,0.999714,-0.000266,10.003110
9.255000,0.999713,-0.000260,10.003121
9.256000,0.999713,-0.000253,10.003132
9.257000,0.999713,-0.000246,10.003143
9.258000,0.999713,-0.000240,10.003153
9.259000,0.999712,-0.000233,10.003164
9.260000,0.999712,-0.000226,10.003175
9.261000,0.999712,-0.000220,10.003185
9.262000,0.999712,-0.000213,10.003196
9.263000,0.999712,-0.000206,10.003206
9.264000,0.999711,-0.000200,10.003216
9.265000,0.999711,-0.000193,10.003226
9.266000,0.999711,-0.000186,10.003236
9.267000,0.999711,-0.000180,10.003246
9.268000,0.999711,-0.000173,10.003256
9.269000,0.999710,-0.000166,10.003266
9.270000,0.999710,-0.000160,10.003276
9.271000,0.999710,-0.000153,10.003285
9.272000,0.999710,-0.000147,10.003295
9.273000,0.999710,-0.000140,10.003304
9.274000,0.999710,-0.000133,10.003313
9.275000,0.999710,-0.000127,10.003323
9.276000,0.999709,-0.000120,10.003332
9.277000,0.999709,-0.000114,10.003341
9.278000,0.999709,-0.000107,10.003350
9.279000,0.999709,-0.000101,10.003359
9.280000,0.999709,-0.000094,10.003367
9.281000,0.999709,-0.000088,10.003376
9.282000,0.999709,-0.000081,10.003384
9.283000,0.999709,-0.000074,10.003393
9.284000,0.999709,-0.000068,10.003401
9.285000,0.999709,-0.000061,10.003409
9.286000,0.999709,-0.000055,10.003418
9.287000,0.999709,-0.000049,10.003426
9.288000,0.999709,-0.000042,10.003434
9.289000,0.999708,-0.000036,10.003441
9.290000,0.999708,-0.000029,10.003449
9.291000,0.999708,-0.000023,10.003457
9.292000,0.999708,-0.000016,10.003464
9.293000,0.999708,-0.000010,10.003472
9.294000,0.999708,-0.000003,10.003479
9.295000,0.999708,0.000003,10.003487
9.296000,0.999708,0.000009,10.003494
9.297000,0.999708,0.000016,10.003501
9.298000,0.999708,0.000022,10.003508
9.299000,0.999708,0.000028,10.003515
9.300000,0.999708,0.000035,10.003522
9.301000,0.999709,0.000041,10.003528
9.302000,0.999709,0.000047,10.003535
9.303000,0.999709,0.000054,10.003541
9.304000,0.999709,0.000060,10.003548
9.305000,0.999709,0.000066,10.003554
9.306000,0.999709,0.000073,10.003560
9.307000,0.999709,0.000079,10.003567
9.308000,0.999709,0.000085,10.003573
9.309000,0.999709,0.000091,10.003579
9.310000,0.999709,0.000098,10.003584
9.311000,0.999709,0.000104,10.003590
9.312000,0.999709,0.000110,10.003596
9.313000,0.999709,0.000116,10.003601
9.314000,0.999710,0.000122,10.003607
9.315000,0.999710,0.000129,10.003612
9.316000,0.999710,0.000135,10.003617
9.317000,0.999710,0.000141,10.003623
9.318000,0.999710,0.000147,10.003628
9.319000,0.999710,0.000153,10.003633
9.320000,0.999710,0.000159,10.003638
9.321000,0.999711,0.000165,10.003642
9.322000,0.999711,0.000171,10.003647
9.323000,0.999711,0.000177,10.003652
9.324000,0.999711,0.000184,10.003656
9.325000,0.999711,0.000190,10.003661
9.326000,0.999711,0.000196,10.003665
9.327000,0.999712,0.000202,10.003669
9.328000,0.999712,0.000208,10.003673
9.329000,0.999712,0.000214,10.003677
9.330000,0.999712,0.000220,10.003681
9.331000,0.999713,0.000225,10.003685
9.332000,0.999713,0.000231,10.003689
9.333000,0.999713,0.000237,10.003692
9.334000,0.999713,0.000243,10.003696
9.335000,0.999713,0.000249,10.003699
9.336000,0.999714,0.000255,10.003703
9.337000,0.999714,0.000261,10.003706
9.338000,0.999714,0.000267,10.003709
9.339000,0.999715,0.000272,10.003712
9.340000,0.999715,0.000278,10.003715
9.341000,0.999715,0.000284,10.003718
9.342000,0.999715,0.000290,10.003721
9.343000,0.999716,0.000296,10.003724
9.344000,0.999716,0.000301,10.003726
9.345000,0.999716,0.000307,10.003729
9.346000,0.999717,0.000313,10.003731
9.347000,0.999717,0.000319,10.003734
9.348000,0.999717,0.000324,10.003736
9.349000,0.999718,0.000330,10.003738
9.350000,0.999718,0.000336,10.003740
9.351000,0.999718,0.000341,10.003742
9.352000,0.999719,0.000347,10.003744
9.353000,0.999719,0.000352,10.003746
9.354000,0.999719,0.000358,10.003747
9.355000,0.999720,0.000364,10.003749
9.356000,0.999720,0.000369,10.003751
9.357000,0.999720,0.000375,10.003752
9.358000,0.999721,0.000380,10.003753
9.359000,0.999721,0.000386,10.003754
9.360000,0.999722,0.000391,10.003756
9.361000,0.999722,0.000397,10.003757
9.362000,0.999722,0.000402,10.003758
9.363000,0.999723,0.000407,10.003758
9.364000,0.999723,0.000413,10.003759
9.365000,0.999724,0.000418,10.003760
9.366000,0.999724,0.000424,10.003760
9.367000,0.999724,0.000429,10.003761
9.368000,0.999725,0.000434,10.003761
9.369000,0.999725,0.000440,10.003762
9.370000,0.999726,0.000445,10.003762
9.371000,0.999726,0.000450,10.003762
9.372000,0.999727,0.000455,10.003762
9.373000,0.999727,0.000461,10.003762
9.374000,0.999728,0.000466,10.003762
9.375000,0.999728,0.000471,10.003762
9.376000,0.999728,0.000476,10.003761
9.377000,0.999729,0.000481,10.003761
9.378000,0.999729,0.000486,10.003760
9.379000,0.999730,0.000492,10.003760
9.380000,0.999730,0.000497,10.003759
9.381000,0.999731,0.000502,10.003758
9.382000,0.999731,0.000507,10.003758
9.383000,0.999732,0.000512,10.003757
9.384000,0.999732,0.000517,10.003756
9.385000,0.999733,0.000522,10.003754
9.386000,0.999733,0.000527,10.003753
9.387000,0.999734,0.000532,10.003752
9.388000,0.999735,0.000537,10.003751
9.389000,0.999735,0.000542,10.003749
9.390000,0.999736,0.000547,10.003748
9.391000,0.999736,0.000551,10.003746
9.392000,0.999737,0.000556,10.003744
9.393000,0.999737,0.000561,10.003742
9.394000,0.999738,0.000566,10.003740
9.395000,0.999738,0.000571,10.003738
9.396000,0.999739,0.000576,10.003736
9.397000,0.999740,0.000580,10.003734
9.398000,0.999740,0.000585,10.003732
9.399000,0.999741,0.000590,10.003730
9.400000,0.999741,0.000594,10.003727
9.401000,0.999742,0.000599,10.003725
9.402000,0.999743,0.000604,10.003722
9.403000,0.999743,0.000608,10.003719
9.404000,0.999744,0.000613,10.003717
9.405000,0.999744,0.000618,10.003714
9.406000,0.999745,0.000622,10.003711
9.407000,0.999746,0.000627,10.003708
9.408000,0.999746,0.000631,10.003705
9.409000,0.999747,0.000636,10.003702
9.410000,0.999748,0.000640,10.003698
9.411000,0.999748,0.000645,10.003695
9.412000,0.999749,0.000649,10.003692
9.413000,0.999749,0.000653,10.003688
9.414000,0.999750,0.000658,10.003685
9.415000,0.999751,0.000662,10.003681
9.416000,0.999751,0.000667,10.003677
9.417000,0.999752,0.000671,10.003673
9.418000,0.999753,0.000675,10.003669
9.419000,0.999753,0.000679,10.003665
9.420000,0.999754,0.000684,10.003661
9.421000,0.999755,0.000688,10.003657
9.422000,0.999755,0.000692,10.003653
9.423000,0.999756,0.000696,10.003649
9.424000,0.999757,0.000700,10.003644
9.425000,0.999758,0.000705,10.003640
9.426000,0.999758,0.000709,10.003635
9.427000,0.999759,0.000713,10.003631
9.428000,0.999760,0.000717,10.003626
9.429000,0.999760,0.000721,10.003621
9.430000,0.999761,0.000725,10.003616
9.431000,0.999762,0.000729,10.003611
9.432000,0.999763,0.000733,10.003606
9.433000,0.999763,0.000737,10.003601
9.434000,0.999764,0.000741,10.003596
9.435000,0.999765,0.000745,10.003591
9.436000,0.999766,0.000749,10.003585
9.437000,0.999766,0.000752,10.003580
9.438000,0.999767,0.000756,10.003574
9.439000,0.999768,0.000760,10.003569
9.440000,0.999769,0.000764,10.003563
9.441000,0.999769,0.000768,10.003557
9.442000,0.999770,0.000771,10.003552
9.443000,0.999771,0.000775,10.003546
9.444000,0.999772,0.000779,10.003540
9.445000,0.999772,0.000782,10.003534
9.446000,0.999773,0.000786,10.003528
9.447000,0.999774,0.000790,10.003522
9.448000,0.999775,0.000793,10.003515
9.449000,0.999776,0.000797,10.003509
9.450000,0.999776,0.000800,10.003503
9.451000,0.999777,0.000804,10.003496
9.452000,0.999778,0.000808,10.003490
9.453000,0.999779,0.000811,10.003483
9.454000,0.999780,0.000814,10.003476
9.455000,0.999780,0.000818,10.003470
9.456000,0.999781,0.000821,10.003463
9.457000,0.999782,0.000825,10.003456
9.458000,0.999783,0.000828,10.003449
9.459000,0.999784,0.000831,10.003442
9.460000,0.999785,0.000835,10.003435
9.461000,0.999785,0.000838,10.003428
9.462000,0.999786,0.000841,10.003420
9.463000,0.999787,0.000844,10.003413
9.464000,0.999788,0.000848,10.003406
9.465000,0.999789,0.000851,10.003398
9.466000,0.999790,0.000854,10.003391
9.467000,0.999791,0.000857,10.003383
9.468000,0.999791,0.000860,10.003375
9.469000,0.999792,0.000863,10.003368
9.470000,0.999793,0.000866,10.003360
9.471000,0.999794,0.000869,10.003352
9.472000,0.999795,0.000872,10.003344
9.473000,0.999796,0.000875,10.003336
9.474000,0.999797,0.000878,10.003328
9.475000,0.999797,0.000881,10.003320
9.476000,0.999798,0.000884,10.003312
9.477000,0.999799,0.000887,10.003303
9.478000,0.999800,0.000890,10.003295
9.479000,0.999801,0.000893,10.003287
9.480000,0.999802,0.000896,10.003278
9.481000,0.999803,0.000898,10.003270
9.482000,0.999804,0.000901,10.003261
9.483000,0.999805,0.000904,10.003252
9.484000,0.999806,0.000907,10.003244
9.485000,0.999806,0.000909,10.003235
9.486000,0.999807,0.000912,10.003226
9.487000,0.999808,0.000915,10.003217
9.488000,0.999809,0.000917,10.003208
9.489000,0.999810,0.000920,10.003199
9.490000,0.999811,0.000922,10.003190
9.491000,0.999812,0.000925,10.003181
9.492000,0.999813,0.000927,10.003172
9.493000,0.999814,0.000930,10.003162
9.494000,0.999815,0.000932,10.003153
9.495000,0.999816,0.000935,10.003144
9.496000,0.999817,0.000937,10.003134
9.497000,0.999818,0.000939,10.003125
9.498000,0.999818,0.000942,10.003115
9.499000,0.999819,0.000944,10.003106
9.500000,0.999820,0.000946,10.003096
9.501000,0.999821,0.000949,10.003086
9.502000,0.999822,0.000951,10.003076
9.503000,0.999823,0.000953,10.003067
9.504000,0.999824,0.000955,10.003057
9.505000,0.999825,0.000958,10.003047
9.506000,0.999826,0.000960,10.003037
9.507000,0.999827,0.000962,10.003027
9.508000,0.999828,0.000964,10.003016
9.509000,0.999829,0.000966,10.003006
9.510000,0.999830,0.000968,10.002996
9.511000,0.999831,0.000970,10.002986
9.512000,0.999832,0.000972,10.002975
9.513000,0.999833,0.000974,10.002965
9.514000,0.999834,0.000976,10.002954
9.515000,0.999835,0.000978,10.002944
9.516000,0.999836,0.000980,10.002933
9.517000,0.999837,0.000982,10.002923
9.518000,0.999838,0.000984,10.002912
9.519000,0.999839,0.000985,10.002901
9.520000,0.999840,0.000987,10.002890
9.521000,0.999841,0.000989,10.002880
9.522000,0.999842,0.000991,10.002869
9.523000,0.999843,0.000992,10.002858
9.524000,0.999844,0.000994,10.002847
9.525000,0.999845,0.000996,10.002836
9.526000,0.999846,0.000997,10.002825
9.527000,0.999847,0.000999,10.002814
9.528000,0.999848,0.001001,10.002802
9.529000,0.999849,0.001002,10.002791
9.530000,0.999850,0.001004,10.002780
9.531000,0.999851,0.001005,10.002769
9.532000,0.999852,0.001007,10.002757
9.533000,0.999853,0.001008,10.002746
9.534000,0.999854,0.001010,10.002734
9.535000,0.999855,0.001011,10.002723
9.536000,0.999856,0.001012,10.002711
9.537000,0.999857,0.001014,10.002700
9.538000,0.999858,0.001015,10.002688
9.539000,0.999859,0.001016,10.002676
9.540000,0.999860,0.001018,10.002664
9.541000,0.999861,0.001019,10.002653
9.542000,0.999862,0.001020,10.002641
9.543000,0.999863,0.001021,10.002629
9.544000,0.999864,0.001023,10.002617
9.545000,0.999865,0.001024,10.002605
9.546000,0.999866,0.001025,10.002593
9.547000,0.999867,0.001026,10.002581
9.548000,0.999868,0.001027,10.002569
9.549000,0.999869,0.001028,10.002557
9.550000,0.999870,0.001029,10.002545
9.551000,0.999871,0.001030,10.002532
9.552000,0.999872,0.001031,10.002520
9.553000,0.999873,0.001032,10.002508
9.554000,0.999874,0.001033,10.002496
9.555000,0.999875,0.001034,10.002483
9.556000,0.999876,0.001035,10.002471
9.557000,0.999877,0.001036,10.002458
9.558000,0.999878,0.001036,10.002446
9.559000,0.999879,0.001037,10.002433
9.560000,0.999880,0.001038,10.002421
9.561000,0.999881,0.001039,10.002408
9.562000,0.999882,0.001039,10.002395
9.563000,0.999883,0.001040,10.002383
9.564000,0.999885,0.001041,10.002370
9.565000,0.999886,0.001041,10.002357
9.566000,0.999887,0.001042,10.002345
9.567000,0.999888,0.001043,10.002332
9.568000,0.999889,0.001043,10.002319
9.569000,0.999890,0.001044,10.002306
9.570000,0.999891,0.001044,10.002293
9.571000,0.999892,0.001045,10.002280
9.572000,0.999893,0.001045,10.002267
9.573000,0.999894,0.001046,10.002254
9.574000,0.999895,0.001046,10.002241
9.575000,0.999896,0.001047,10.002228
9.576000,0.999897,0.001047,10.002215
9.577000,0.999898,0.001047,10.002202
9.578000,0.999899,0.001048,10.002189
9.579000,0.999900,0.001048,10.002175
9.580000,0.999901,0.001048,10.002162
9.581000,0.999902,0.001049,10.002149
9.582000,0.999903,0.001049,10.002135
9.583000,0.999904,0.001049,10.002122
9.584000,0.999905,0.001049,10.002109
9.585000,0.999907,0.001049,10.002095
9.586000,0.999908,0.001049,10.002082
9.587000,0.999909,0.001050,10.002068
9.588000,0.999910,0.001050,10.002055
9.589000,0.999911,0.001050,10.002042
9.590000,0.999912,0.001050,10.002028
9.591000,0.999913,0.001050,10.002014
9.592000,0.999914,0.001050,10.002001
9.593000,0.999915,0.001050,10.001987
9.594000,0.999916,0.001050,10.001974
9.595000,0.999917,0.001050,10.001960
9.596000,0.999918,0.001049,10.001946
9.597000,0.999919,0.001049,10.001933
9.598000,0.999920,0.001049,10.001919
9.599000,0.999921,0.001049,10.001905
9.600000,0.999922,0.001049,10.001891
9.601000,0.999923,0.001049,10.001877
9.602000,0.999924,0.001048,10.001864
9.603000,0.999925,0.001048,10.001850
9.604000,0.999926,0.001048,10.001836
9.605000,0.999927,0.001047,10.001822
9.606000,0.999929,0.001047,10.001808
9.607000,0.999930,0.001047,10.001794
9.608000,0.999931,0.001046,10.001780
9.609000,0.999932,0.001046,10.001766
9.610000,0.999933,0.001045,10.001752
9.611000,0.999934,0.001045,10.001738
9.612000,0.999935,0.001045,10.001724
9.613000,0.999936,0.001044,10.001710
9.614000,0.999937,0.001043,10.001696
9.615000,0.999938,0.001043,10.001682
9.616000,0.999939,0.001042,10.001668
9.617000,0.999940,0.001042,10.001654
9.618000,0.999941,0.001041,10.001640
9.619000,0.999942,0.001041,10.001625
9.620000,0.999943,0.001040,10.001611
9.621000,0.999944,0.001039,10.001597
9.622000,0.999945,0.001038,10.001583
9.623000,0.999946,0.001038,10.001569
9.624000,0.999947,0.001037,10.001554
9.625000,0.999948,0.001036,10.001540
9.626000,0.999949,0.001035,10.001526
9.627000,0.999950,0.001035,10.001512
9.628000,0.999951,0.001034,10.001497
9.629000,0.999952,0.001033,10.001483
9.630000,0.999954,0.001032,10.001469
9.631000,0.999955,0.001031,10.001454
9.632000,0.999956,0.001030,10.001440
9.633000,0.999957,0.001029,10.001426
9.634000,0.999958,0.001028,10.001411
9.635000,0.999959,0.001027,10.001397
9.636000,0.999960,0.001026,10.001383
9.637000,0.999961,0.001025,10.001368
9.638000,0.999962,0.001024,10.001354
9.639000,0.999963,0.001023,10.001339
9.640000,0.999964,0.001022,10.001325
9.641000,0.999965,0.001021,10.001311
9.642000,0.999966,0.001020,10.001296
9.643000,0.999967,0.001018,10.001282
9.644000,0.999968,0.001017,10.001267
9.645000,0.999969,0.001016,10.001253
9.646000,0.999970,0.001015,10.001238
9.647000,0.999971,0.001013,10.001224
9.648000,0.999972,0.001012,10.001209
9.649000,0.999973,0.001011,10.001195
9.650000,0.999974,0.001010,10.001180
9.651000,0.999975,0.001008,10.001166
9.652000,0.999976,0.001007,10.001151
9.653000,0.999977,0.001005,10.001137
9.654000,0.999978,0.001004,10.001122
9.655000,0.999979,0.001003,10.001108
9.656000,0.999980,0.001001,10.001093
9.657000,0.999981,0.001000,10.001079
9.658000,0.999982,0.000998,10.001064
9.659000,0.999983,0.000997,10.001050
9.660000,0.999984,0.000995,10.001035
9.661000,0.999985,0.000994,10.001021
9.662000,0.999986,0.000992,10.001006
9.663000,0.999987,0.000990,10.000992
9.664000,0.999988,0.000989,10.000977
9.665000,0.999989,0.000987,10.000963
9.666000,0.999990,0.000986,10.000948
9.667000,0.999991,0.000984,10.000934
9.668000,0.999992,0.000982,10.000919
9.669000,0.999993,0.000980,10.000904
9.670000,0.999994,0.000979,10.000890
9.671000,0.999995,0.000977,10.000875
9.672000,0.999996,0.000975,10.000861
9.673000,0.999997,0.000973,10.000846
9.674000,0.999998,0.000972,10.000832
9.675000,0.999999,0.000970,10.000817
9.676000,1.000000,0.000968,10.000803
9.677000,1.000001,0.000966,10.000788
9.678000,1.000002,0.000964,10.000774
9.679000,1.000003,0.000962,10.000759
9.680000,1.000004,0.000960,10.000745
9.681000,1.000005,0.000958,10.000730
9.682000,1.000005,0.000956,10.000716
9.683000,1.000006,0.000955,10.000701
9.684000,1.000007,0.000953,10.000687
9.685000,1.000008,0.000951,10.000672
9.686000,1.000009,0.000948,10.000658
9.687000,1.000010,0.000946,10.000643
9.688000,1.000011,0.000944,10.000629
9.689000,1.000012,0.000942,10.000615
9.690000,1.000013,0.000940,10.000600
9.691000,1.000014,0.000938,10.000586
9.692000,1.000015,0.000936,10.000571
9.693000,1.000016,0.000934,10.000557
9.694000,1.000017,0.000932,10.000542
9.695000,1.000018,0.000929,10.000528
9.696000,1.000019,0.000927,10.000514
9.697000,1.000020,0.000925,10.000499
9.698000,1.000021,0.000923,10.000485
9.699000,1.000021,0.000920,10.000471
9.700000,1.000022,0.000918,10.000456
9.701000,1.000023,0.000916,10.000442
9.702000,1.000024,0.000914,10.000428
9.703000,1.000025,0.000911,10.000413
9.704000,1.000026,0.000909,10.000399
9.705000,1.000027,0.000906,10.000385
9.706000,1.000028,0.000904,10.000371
9.707000,1.000029,0.000902,10.000356
9.708000,1.000030,0.000899,10.000342
9.709000,1.000031,0.000897,10.000328
9.710000,1.000031,0.000894,10.000314
9.711000,1.000032,0.000892,10.000299
9.712000,1.000033,0.000889,10.000285
9.713000,1.000034,0.000887,10.000271
9.714000,1.000035,0.000884,10.000257
9.715000,1.000036,0.000882,10.000243
9.716000,1.000037,0.000879,10.000229
9.717000,1.000038,0.000877,10.000215
9.718000,1.000038,0.000874,10.000201
9.719000,1.000039,0.000872,10.000186
9.720000,1.000040,0.000869,10.000172
9.721000,1.000041,0.000866,10.000158
9.722000,1.000042,0.000864,10.000144
9.723000,1.000043,0.000861,10.000130
9.724000,1.000044,0.000858,10.000116
9.725000,1.000045,0.000856,10.000102
9.726000,1.000045,0.000853,10.000088
9.727000,1.000046,0.000850,10.000075
9.728000,1.000047,0.000848,10.000061
9.729000,1.000048,0.000845,10.000047
9.730000,1.000049,0.000842,10.000033
9.731000,1.000050,0.000839,10.000019
9.732000,1.000050,0.000836,10.000005
9.733000,1.000051,0.000834,9.999991
9.734000,1.000052,0.000831,9.999978
9.735000,1.000053,0.000828,9.999964
9.736000,1.000054,0.000825,9.999950
9.737000,1.000055,0.000822,9.999936
9.738000,1.000055,0.000819,9.999923
9.739000,1.000056,0.000817,9.999909
9.740000,1.000057,0.000814,9.999895
9.741000,1.000058,0.000811,9.999882
9.742000,1.000059,0.000808,9.999868
9.743000,1.000059,0.000805,9.999855
9.744000,1.000060,0.000802,9.999841
9.745000,1.000061,0.000799,9.999828
9.746000,1.000062,0.000796,9.999814
9.747000,1.000063,0.000793,9.999801
9.748000,1.000063,0.000790,9.999787
9.749000,1.000064,0.000787,9.999774
9.750000,1.000065,0.000784,9.999760
9.751000,1.000066,0.000781,9.999747
9.752000,1.000067,0.000778,9.999734
9.753000,1.000067,0.000775,9.999720
9.754000,1.000068,0.000772,9.999707
9.755000,1.000069,0.000768,9.999694
9.756000,1.000070,0.000765,9.999681
9.757000,1.000070,0.000762,9.999667
9.758000,1.000071,0.000759,9.999654
9.759000,1.000072,0.000756,9.999641
9.760000,1.000073,0.000753,9.999628
9.761000,1.000073,0.000750,9.999615
9.762000,1.000074,0.000746,9.999602
9.763000,1.000075,0.000743,9.999589
9.764000,1.000076,0.000740,9.999576
9.765000,1.000076,0.000737,9.999563
9.766000,1.000077,0.000734,9.999550
9.767000,1.000078,0.000730,9.999537
9.768000,1.000079,0.000727,9.999524
9.769000,1.000079,0.000724,9.999511
9.770000,1.000080,0.000720,9.999498
9.771000,1.000081,0.000717,9.999486
9.772000,1.000082,0.000714,9.999473
9.773000,1.000082,0.000711,9.999460
9.774000,1.000083,0.000707,9.999447
9.775000,1.000084,0.000704,9.999435
